Município,codigo_ibge,Data,Total_de_Casos,Novos_Casos,Casos_por_mm7d,Total_de_Óbitos,Novos_Óbitos,Óbitos_por_mm7d,Letalidade,População,Área_(Km2),Latitude,Longitude,Mesorregião,Microrregião
Teodoro Sampaio,3554300,2020-05-13,2,1,0.29,0,0,0.0,0.0,22414,156,-22.5299,-52.1682,Presidente Prudente,Presidente Prudente
Mongaguá,3531100,2020-05-13,16,3,0.43,1,0,0.0,0.06,54610,143,-24.0809,-46.6265,Litoral Sul Paulista,Itanhaém
Suzano,3552502,2020-05-13,308,17,11.43,29,0,0.71,0.09,291002,206,-23.5448,-46.3112,Metropolitana de São Paulo,Mogi das Cruzes
Jacareí,3524402,2020-05-13,61,4,2.43,4,0,0.0,0.07,227945,464,-23.2983,-45.9658,Vale do Paraíba Paulista,São José dos Campos
Sete Barras,3551801,2020-05-13,2,0,0.0,0,0,0.0,0.0,12628,106,-24.382,-47.9279,Litoral Sul Paulista,Registro
Castilho,3511003,2020-05-13,3,0,0.14,0,0,0.0,0.0,20728,1065,-20.8689,-51.4884,Araçatuba,Andradina
Américo Brasiliense,3501707,2020-05-13,17,2,1.29,0,0,0.0,0.0,40243,123,-21.7288,-48.1147,Araraquara ,Araraquara
São Carlos,3548906,2020-05-13,40,3,3.43,3,0,0.0,0.08,242632,1137,-22.0174,-47.886,Araraquara ,São Carlos
Miracatu,3529906,2020-05-13,14,0,1.14,2,0,0.0,0.14,19934,1001,-24.2766,-47.4625,Litoral Sul Paulista,Registro
Santo Expedito,3548302,2020-05-13,1,0,0.14,0,0,0.0,0.0,2972,94,-21.8467,-51.3929,Presidente Prudente,Presidente Prudente
Itajobi,3521903,2020-05-13,10,0,0.57,1,0,0.0,0.1,14614,502,-21.3123,-49.0629,São José do Rio Preto,Novo Horizonte
Lavrinhas,3526605,2020-05-13,2,0,0.0,1,0,0.0,0.5,7167,167,-22.57,-44.9024,Vale do Paraíba Paulista,Guaratinguetá
Vargem Grande do Sul,3556404,2020-05-13,5,1,0.57,0,0,0.0,0.0,41501,267,-21.8322,-46.8913,Campinas,São João da Boa Vista
Jacupiranga,3524600,2020-05-13,7,3,0.71,0,0,0.0,0.0,17222,704,-24.6963,-48.0064,Litoral Sul Paulista,Registro
Campo Limpo Paulista,3509601,2020-05-13,29,2,0.71,3,0,0.0,0.1,82842,8,-23.2078,-46.7889,Macro Metropolitana Paulista,Jundiaí
Jaguariúna,3524709,2020-05-13,24,2,0.43,0,0,0.0,0.0,54848,141,-22.7037,-46.9851,Campinas,Campinas
Presidente Bernardes,3541208,2020-05-13,2,0,0.29,0,0,0.0,0.0,13720,749,-22.0082,-51.5565,Presidente Prudente,Presidente Prudente
Adamantina,3500105,2020-05-13,20,5,1.71,0,0,0.0,0.0,33894,412,-21.682,-51.0737,Presidente Prudente,Adamantina
Pindamonhangaba,3538006,2020-05-13,21,0,0.86,1,0,0.0,0.05,163611,7,-22.9246,-45.4613,Vale do Paraíba Paulista,São José dos Campos
Itapevi,3522505,2020-05-13,253,18,13.29,28,1,1.0,0.11,237714,83,-23.5488,-46.9327,Metropolitana de São Paulo,Osasco
Vargem,3556354,2020-05-13,1,0,0.0,0,0,0.0,0.0,10000,14,-22.887,-46.4124,Macro Metropolitana Paulista,Bragança Paulista
Viradouro,3556800,2020-05-13,1,0,0.14,1,0,0.14,1.0,18347,218,-20.8734,-48.293,Ribeirão Preto,Jaboticabal 
Tanabi,3553401,2020-05-13,2,0,0.0,0,0,0.0,0.0,25105,747,-20.6228,-49.6563,São José do Rio Preto,São José do Rio Preto
Torre de Pedra,3554656,2020-05-13,2,0,0.0,0,0,0.0,0.0,2320,71,-23.2462,-48.1955,Itapetininga ,Tatuí
Mineiros do Tietê,3529807,2020-05-13,7,0,0.14,1,0,0.0,0.14,12597,213,-22.412,-48.451,Bauru,Jaú
Atibaia,3504107,2020-05-13,48,1,1.29,3,0,0.14,0.06,139606,479,-23.1171,-46.5563,Macro Metropolitana Paulista,Bragança Paulista
Ilha Solteira,3520442,2020-05-13,3,0,0.0,0,0,0.0,0.0,25748,653,-20.4326,-51.3426,Araçatuba,Andradina
Ibaté,3519303,2020-05-13,5,0,0.14,0,0,0.0,0.0,34738,291,-21.9584,-47.9882,Araraquara ,São Carlos
Rio das Pedras,3544004,2020-05-13,2,0,0.0,0,0,0.0,0.0,34416,227,-22.8417,-47.6047,Piracicaba,Piracicaba
Guarujá,3518701,2020-05-13,288,11,10.86,15,0,0.29,0.05,316405,145,-23.9888,-46.258,Metropolitana de São Paulo,Santos
Ipiguá,3521150,2020-05-13,1,0,0.14,1,1,0.14,1.0,5231,136,-20.6557,-49.3842,São José do Rio Preto,São José do Rio Preto
Tapiratiba,3553609,2020-05-13,1,0,0.0,0,0,0.0,0.0,12610,222,-21.4713,-46.7448,Campinas,São João da Boa Vista
Cananéia,3509908,2020-05-13,11,0,0.29,2,0,0.0,0.18,12341,1237,-25.0144,-47.9341,Litoral Sul Paulista,Registro
Itapeva,3522406,2020-05-13,19,0,0.14,0,0,0.0,0.0,91693,1826,-23.9788,-48.8764,Itapetininga ,Itapeva
Terra Roxa,3554409,2020-05-13,2,0,0.0,0,0,0.0,0.0,9121,222,-20.787,-48.3314,Ribeirão Preto,Jaboticabal 
Tambaú,3553302,2020-05-13,2,2,0.29,0,0,0.0,0.0,22803,562,-21.7029,-47.2703,Campinas,São João da Boa Vista
Águas de São Pedro,3500600,2020-05-13,1,0,0.0,0,0,0.0,0.0,3122,4,-22.5977,-47.8734,Piracicaba,Piracicaba
Guarulhos,3518800,2020-05-13,1189,64,34.71,142,9,7.14,0.12,1351275,319,-23.4538,-46.5333,Metropolitana de São Paulo,Guarulhos
Gastão Vidigal,3516804,2020-05-13,2,0,0.29,0,0,0.0,0.0,4768,181,-20.7948,-50.1912,São José do Rio Preto,Auriflama
Itapuí,3522901,2020-05-13,3,0,0.29,0,0,0.0,0.0,13779,140,-22.2324,-48.7197,Bauru,Jaú
São Caetano do Sul,3548807,2020-05-13,266,5,1.29,21,1,0.86,0.08,151244,15,-23.6229,-46.5548,Metropolitana de São Paulo,São Paulo
Salesópolis,3545001,2020-05-13,7,2,0.43,1,0,0.0,0.14,16838,4,-23.5288,-45.8465,Metropolitana de São Paulo,Mogi das Cruzes
Jaboticabal,3524303,2020-05-13,20,1,0.43,5,0,0.0,0.25,74221,71,-21.252,-48.3252,Ribeirão Preto,Jaboticabal 
Meridiano,3529609,2020-05-13,1,0,0.14,0,0,0.0,0.0,3739,23,-20.3579,-50.1811,São José do Rio Preto,Fernandópolis
Aparecida,3502507,2020-05-13,2,0,0.14,0,0,0.0,0.0,35709,121,-22.8495,-45.2325,Vale do Paraíba Paulista,Guaratinguetá
Caiabu,3508900,2020-05-13,1,0,0.0,1,0,0.0,1.0,4103,253,-22.0127,-51.2394,Presidente Prudente,Presidente Prudente
Franca,3516200,2020-05-13,28,2,0.71,2,0,0.14,0.07,342125,606,-20.5352,-47.4039,Ribeirão Preto,Franca
Salto de Pirapora,3545308,2020-05-13,12,1,0.57,0,0,0.0,0.0,44223,281,-23.6474,-47.5743,Macro Metropolitana Paulista,Sorocaba
Alto Alegre,3501103,2020-05-13,1,0,0.14,1,0,0.14,1.0,4017,319,-21.5811,-50.168,Araçatuba,Birigui
Nova Odessa,3533403,2020-05-13,13,2,0.71,2,0,0.14,0.15,58039,74,-22.7832,-47.2941,Campinas,Campinas
Pontal,3540200,2020-05-13,6,0,0.29,1,0,0.0,0.17,49283,356,-21.0216,-48.0423,Ribeirão Preto,Ribeirão Preto
Tremembé,3554805,2020-05-13,1,1,0.14,0,0,0.0,0.0,45978,191,-22.9571,-45.5475,Vale do Paraíba Paulista,São José dos Campos
Santo Anastácio,3547700,2020-05-13,2,0,0.14,1,0,0.14,0.5,20127,553,-21.9747,-51.6527,Presidente Prudente,Presidente Prudente
Valparaíso,3556305,2020-05-13,3,2,0.43,0,0,0.0,0.0,23988,858,-21.2229,-50.8699,Araçatuba,Araçatuba
Vinhedo,3556701,2020-05-13,46,11,1.86,2,0,0.0,0.04,77521,8,-23.0302,-46.9833,Campinas,Campinas
Arealva,3503406,2020-05-13,1,0,0.0,0,0,0.0,0.0,8196,505,-22.031,-48.9135,Bauru,Bauru
Jarinu,3525201,2020-05-13,7,0,0.86,4,0,0.43,0.57,29820,208,-23.1039,-46.728,Macro Metropolitana Paulista,Bragança Paulista
Sorocaba,3552205,2020-05-13,320,74,21.14,28,1,0.71,0.09,658547,450,-23.4969,-47.4451,Macro Metropolitana Paulista,Sorocaba
Mococa,3530508,2020-05-13,15,2,1.0,2,0,0.0,0.13,66753,855,-21.4647,-47.0024,Campinas,São João da Boa Vista
Campinas,3509502,2020-05-13,730,87,38.29,27,0,0.71,0.04,1175501,795,-22.9053,-47.0659,Campinas,Campinas
Barra Bonita,3505302,2020-05-13,12,1,0.57,1,0,0.0,0.08,34914,150,-22.4909,-48.5583,Bauru,Jaú
Santana de Parnaíba,3547304,2020-05-13,245,13,8.57,9,1,0.71,0.04,138132,180,-23.4439,-46.9178,Metropolitana de São Paulo,Osasco
Américo de Campos,3501806,2020-05-13,2,0,0.29,0,0,0.0,0.0,5736,253,-20.2985,-49.7359,São José do Rio Preto,Votuporanga
Ribeirão Pires,3543303,2020-05-13,99,6,2.71,11,1,0.57,0.11,118968,99,-23.7067,-46.4058,Metropolitana de São Paulo,São Paulo
Nova Granada,3533007,2020-05-13,5,0,0.29,0,0,0.0,0.0,20918,53,-20.5321,-49.3123,São José do Rio Preto,São José do Rio Preto
Bom Jesus dos Perdões,3507100,2020-05-13,3,0,0.0,0,0,0.0,0.0,24291,108,-23.1356,-46.4675,Macro Metropolitana Paulista,Bragança Paulista
São Bernardo do Campo,3548708,2020-05-13,1210,88,43.57,97,0,4.29,0.08,812086,410,-23.6914,-46.5646,Metropolitana de São Paulo,São Paulo
Peruíbe,3537602,2020-05-13,37,4,1.71,4,0,0.29,0.11,66201,326,-24.312,-47.0012,Litoral Sul Paulista,Itanhaém
Duartina,3514502,2020-05-13,1,0,0.0,0,0,0.0,0.0,11975,265,-22.4146,-49.4084,Bauru,Bauru
Guapiara,3517604,2020-05-13,2,1,0.29,0,0,0.0,0.0,17775,408,-24.1892,-48.5295,Itapetininga ,Capão Bonito
Estiva Gerbi,3557303,2020-05-13,1,0,0.0,0,0,0.0,0.0,11079,74,-22.2713,-46.9481,Campinas,Mogi Mirim
Presidente Venceslau,3541505,2020-05-13,27,5,1.57,6,0,0.0,0.22,38005,76,-21.8732,-51.8447,Presidente Prudente,Presidente Prudente
Ipuã,3521309,2020-05-13,9,3,1.29,0,0,0.0,0.0,15861,466,-20.4438,-48.0129,Ribeirão Preto,São Joaquim da Barra
Pilar do Sul,3537909,2020-05-13,10,0,0.14,0,0,0.0,0.0,28221,681,-23.8077,-47.7222,Macro Metropolitana Paulista,Piedade
Caçapava,3508504,2020-05-13,15,2,0.43,1,0,0.14,0.07,91217,369,-23.0992,-45.7076,Vale do Paraíba Paulista,São José dos Campos
Ribeirão Grande,3543253,2020-05-13,1,1,0.14,0,0,0.0,0.0,7510,333,-24.1011,-48.3679,Itapetininga ,Capão Bonito
Canas,3509957,2020-05-13,1,0,0.14,0,0,0.0,0.0,5064,53,-22.7003,-45.0521,Vale do Paraíba Paulista,Guaratinguetá
Miguelópolis,3529708,2020-05-13,3,0,0.29,0,0,0.0,0.0,21424,821,-20.1796,-48.031,Ribeirão Preto,São Joaquim da Barra
Votorantim,3557006,2020-05-13,36,5,2.86,3,0,0.14,0.08,119824,184,-23.5446,-47.4388,Macro Metropolitana Paulista,Sorocaba
Pirapozinho,3539202,2020-05-13,1,0,0.0,0,0,0.0,0.0,27213,478,-22.2711,-51.4976,Presidente Prudente,Presidente Prudente
Ubirajara,3555505,2020-05-13,2,0,0.29,0,0,0.0,0.0,4663,282,-22.5272,-49.6613,Bauru,Bauru
Piracicaba,3538709,2020-05-13,170,7,6.29,15,2,0.43,0.09,389873,1378,-22.7338,-47.6476,Piracicaba,Piracicaba
Santa Cruz da Conceição,3546207,2020-05-13,3,0,0.0,0,0,0.0,0.0,4349,150,-22.1405,-47.4512,Piracicaba,Limeira
São Pedro do Turvo,3550506,2020-05-13,2,1,0.14,0,0,0.0,0.0,7369,731,-22.7453,-49.7428,Assis,Ourinhos
Casa Branca,3510807,2020-05-13,2,2,0.29,0,0,0.0,0.0,29462,864,-21.7708,-47.0852,Campinas,São João da Boa Vista
Itobi,3523800,2020-05-13,1,0,0.0,0,0,0.0,0.0,7609,139,-21.7309,-46.9743,Campinas,São João da Boa Vista
Iguape,3520301,2020-05-13,19,0,1.14,0,0,0.0,0.0,29465,198,-24.699,-47.5537,Litoral Sul Paulista,Registro
Conchas,3512308,2020-05-13,3,0,0.29,1,0,0.0,0.33,17134,466,-23.0154,-48.0134,Bauru,Botucatu
São Manuel,3550100,2020-05-13,17,2,0.43,1,0,0.0,0.06,39574,651,-22.7321,-48.5723,Bauru,Botucatu
Ibirá,3519402,2020-05-13,2,0,0.0,0,0,0.0,0.0,12059,272,-21.083,-49.2448,São José do Rio Preto,São José do Rio Preto
Mirassol,3530300,2020-05-13,13,0,0.57,0,0,0.0,0.0,57824,243,-20.8169,-49.5206,São José do Rio Preto,São José do Rio Preto
Paranapanema,3535804,2020-05-13,3,0,0.0,0,0,0.0,0.0,19962,1019,-23.3862,-48.7214,Bauru,Avaré
Boituva,3507001,2020-05-13,25,3,1.71,1,0,0.14,0.04,57292,249,-23.2855,-47.6786,Itapetininga ,Tatuí
Catanduva,3511102,2020-05-13,52,17,3.29,5,1,0.29,0.1,117206,29,-21.1314,-48.977,São José do Rio Preto,Catanduva
Brodowski,3507803,2020-05-13,11,0,0.14,0,0,0.0,0.0,23943,278,-20.9845,-47.6572,Ribeirão Preto,Ribeirão Preto
Caconde,3508702,2020-05-13,1,0,0.0,0,0,0.0,0.0,18854,468,-21.528,-46.6437,Campinas,São João da Boa Vista
Guaraçaí,3517802,2020-05-13,2,0,0.14,0,0,0.0,0.0,8412,57,-21.0292,-51.2119,Araçatuba,Andradina
Adolfo,3500204,2020-05-13,1,0,0.0,0,0,0.0,0.0,3447,211,-21.2325,-49.6451,São José do Rio Preto,São José do Rio Preto
Pirajuí,3538907,2020-05-13,7,2,0.86,1,1,0.14,0.14,23259,824,-21.999,-49.4608,Bauru,Bauru
São Roque,3550605,2020-05-13,26,0,0.29,2,0,0.14,0.08,87435,307,-23.5226,-47.1357,Macro Metropolitana Paulista,Sorocaba
Santa Gertrudes,3546702,2020-05-13,1,0,0.0,0,0,0.0,0.0,26189,98,-22.4572,-47.5272,Piracicaba,Limeira
Cerqueira César,3511409,2020-05-13,1,0,0.0,0,0,0.0,0.0,19213,512,-23.038,-49.1655,Bauru,Avaré
Francisco Morato,3516309,2020-05-13,138,6,4.14,17,1,0.86,0.12,174403,0,-23.2792,-46.7448,Metropolitana de São Paulo,Franco da Rocha
Valinhos,3556206,2020-05-13,45,3,1.0,3,0,0.0,0.07,124742,149,-22.9698,-46.9974,Campinas,Campinas
Batatais,3505906,2020-05-13,2,0,0.0,1,0,0.0,0.5,60222,850,-20.8929,-47.5921,Ribeirão Preto,Batatais
Presidente Epitácio,3541307,2020-05-13,3,0,0.29,1,0,0.14,0.33,42400,1260,-21.7651,-52.1111,Presidente Prudente,Presidente Prudente
Laranjal Paulista,3526407,2020-05-13,7,2,0.29,2,0,0.0,0.29,27834,384,-23.0506,-47.8375,Itapetininga ,Tatuí
Igarapava,3520103,2020-05-13,3,1,0.29,0,0,0.0,0.0,29456,468,-20.0407,-47.7466,Ribeirão Preto,Ituverava
Franco da Rocha,3516408,2020-05-13,199,9,5.14,20,2,1.0,0.1,152201,133,-23.3229,-46.729,Metropolitana de São Paulo,Franco da Rocha
Conchal,3512209,2020-05-13,2,0,0.0,0,0,0.0,0.0,27284,183,-22.3375,-47.1729,Piracicaba,Limeira
Ibiúna,3519709,2020-05-13,11,2,0.29,2,1,0.14,0.18,76430,1058,-23.6596,-47.223,Macro Metropolitana Paulista,Piedade
Guararapes,3518206,2020-05-13,11,0,0.0,0,0,0.0,0.0,32076,956,-21.2544,-50.6453,Araçatuba,Araçatuba
Promissão,3541604,2020-05-13,4,0,0.0,0,0,0.0,0.0,39667,78,-21.5356,-49.8599,Bauru,Lins
Palmital,3535309,2020-05-13,1,0,0.0,0,0,0.0,0.0,21599,548,-22.7858,-50.218,Assis,Assis
Mogi Guaçu,3530706,2020-05-13,33,3,1.0,1,0,0.0,0.03,148325,813,-22.3675,-46.9428,Campinas,Mogi Mirim
Piedade,3537800,2020-05-13,45,4,2.86,2,0,0.29,0.04,53536,747,-23.7139,-47.4256,Macro Metropolitana Paulista,Piedade
Agudos,3500709,2020-05-13,21,2,0.43,1,0,0.0,0.05,36134,967,-22.4694,-48.9863,Bauru,Bauru
Saltinho,3545159,2020-05-13,2,1,0.14,0,0,0.0,0.0,7860,100,-22.8442,-47.6754,Piracicaba,Piracicaba
Cotia,3513009,2020-05-13,294,21,10.14,27,2,1.0,0.09,247424,324,-23.6022,-46.919,Metropolitana de São Paulo,Itapecerica da Serra
São José dos Campos,3549904,2020-05-13,379,14,11.86,18,1,0.57,0.05,710654,1099,-23.1896,-45.8841,Vale do Paraíba Paulista,São José dos Campos
Socorro,3552106,2020-05-13,7,0,0.57,0,0,0.0,0.0,38783,449,-22.5903,-46.5251,Campinas,Amparo
Araçoiaba da Serra,3502903,2020-05-13,15,6,1.29,0,0,0.0,0.0,32390,255,-23.5029,-47.6166,Macro Metropolitana Paulista,Sorocaba
Rinópolis,3543808,2020-05-13,2,0,0.0,0,0,0.0,0.0,9720,358,-21.7284,-50.7239,Presidente Prudente,Adamantina
Jales,3524808,2020-05-13,5,0,0.14,0,0,0.0,0.0,47254,369,-20.2672,-50.5494,São José do Rio Preto,Jales
Eldorado,3514809,2020-05-13,3,0,0.0,1,0,0.0,0.33,15236,1654,-24.5281,-48.1141,Litoral Sul Paulista,Registro
Avaré,3504503,2020-05-13,34,4,1.0,3,1,0.14,0.09,87538,1213,-23.1067,-48.9251,Bauru,Avaré
Quatá,3541703,2020-05-13,9,1,0.86,2,0,0.14,0.22,13935,651,-22.2456,-50.6966,Assis,Assis
Bragança Paulista,3507605,2020-05-13,104,2,3.71,10,0,0.0,0.1,163980,513,-22.9527,-46.5419,Macro Metropolitana Paulista,Bragança Paulista
Irapuru,3521606,2020-05-13,8,3,0.71,1,0,0.14,0.12,7334,214,-21.5684,-51.3472,Presidente Prudente,Adamantina
Tarabai,3553906,2020-05-13,3,0,0.14,0,0,0.0,0.0,7269,201,-22.3016,-51.5621,Presidente Prudente,Presidente Prudente
Catiguá,3511201,2020-05-13,1,0,0.14,0,0,0.0,0.0,7529,148,-21.0519,-49.0616,São José do Rio Preto,Catanduva
Itapira,3522604,2020-05-13,21,0,0.29,3,0,0.0,0.14,71500,518,-22.4357,-46.8224,Campinas,Mogi Mirim
Praia Grande,3541000,2020-05-13,252,5,9.43,41,1,1.29,0.16,316844,149,-24.0084,-46.4121,Metropolitana de São Paulo,Santos
Santa Branca,3546009,2020-05-13,4,0,0.29,1,0,0.0,0.25,14179,272,-23.3933,-45.8875,Vale do Paraíba Paulista,São José dos Campos
Cachoeira Paulista,3508603,2020-05-13,6,0,0.14,0,0,0.0,0.0,32231,288,-22.6665,-45.0154,Vale do Paraíba Paulista,Guaratinguetá
Álvares Machado,3501301,2020-05-13,3,0,0.0,0,0,0.0,0.0,23789,348,-22.0764,-51.4722,Presidente Prudente,Presidente Prudente
Jaci,3524501,2020-05-13,24,7,1.14,1,0,0.14,0.04,6969,145,-20.8805,-49.5797,São José do Rio Preto,São José do Rio Preto
Neves Paulista,3532504,2020-05-13,3,0,0.14,0,0,0.0,0.0,8620,219,-20.843,-49.6358,São José do Rio Preto,Nhandeara 
Piratininga,3539400,2020-05-13,15,5,1.43,0,0,0.0,0.0,13213,402,-22.4142,-49.1339,Bauru,Bauru
Araçariguama,3502754,2020-05-13,5,0,0.29,1,0,0.0,0.2,20980,15,-23.4366,-47.0608,Macro Metropolitana Paulista,Sorocaba
Santo Antônio do Aracanguá,3548054,2020-05-13,4,0,0.0,0,0,0.0,0.0,8252,1308,-20.9331,-50.498,Araçatuba,Araçatuba
Pedreira,3537107,2020-05-13,2,0,0.29,0,0,0.0,0.0,46548,109,-22.7413,-46.8948,Campinas,Campinas
Ibitinga,3519600,2020-05-13,5,0,0.43,2,0,0.29,0.4,58501,689,-21.7562,-48.8319,Araraquara ,Araraquara
Olímpia,3533908,2020-05-13,20,8,2.14,0,0,0.0,0.0,52516,803,-20.7366,-48.9106,São José do Rio Preto,São José do Rio Preto
Guareí,3518503,2020-05-13,2,0,0.29,0,0,0.0,0.0,15750,568,-23.3714,-48.1837,Itapetininga ,Itapetininga
Rincão,3543709,2020-05-13,3,0,0.0,1,0,0.0,0.33,10496,317,-21.5894,-48.0728,Araraquara ,Araraquara
Guariba,3518602,2020-05-13,3,0,0.14,0,0,0.0,0.0,39021,270,-21.3594,-48.2316,Ribeirão Preto,Jaboticabal 
Cravinhos,3513108,2020-05-13,12,0,0.43,1,0,0.0,0.08,34428,311,-21.338,-47.7324,Ribeirão Preto,Ribeirão Preto
Apiaí,3502705,2020-05-13,1,0,0.0,0,0,0.0,0.0,24666,974,-24.5108,-48.8443,Itapetininga ,Capão Bonito
Itaquaquecetuba,3523107,2020-05-13,267,32,14.0,32,1,1.71,0.12,370589,83,-23.4835,-46.3457,Metropolitana de São Paulo,Mogi das Cruzes
Taguaí,3553005,2020-05-13,1,0,0.14,0,0,0.0,0.0,13319,145,-23.4452,-49.4024,Assis,Ourinhos
Inúbia Paulista,3520806,2020-05-13,1,0,0.14,0,0,0.0,0.0,3892,87,-21.7695,-50.9633,Presidente Prudente,Adamantina
Pacaembu,3534906,2020-05-13,1,0,0.14,1,0,0.14,1.0,13056,339,-21.5627,-51.2654,Presidente Prudente,Adamantina
Flórida Paulista,3516002,2020-05-13,1,0,0.14,0,0,0.0,0.0,12120,524,-21.6127,-51.1724,Presidente Prudente,Adamantina
Espírito Santo do Pinhal,3515186,2020-05-13,1,0,0.0,0,0,0.0,0.0,42573,389,-22.1909,-46.7477,Campinas,São João da Boa Vista
Anhembi,3502309,2020-05-13,2,0,0.0,0,0,0.0,0.0,6672,737,-22.793,-48.1336,Bauru,Botucatu
Águas de Lindóia,3500501,2020-05-13,5,1,0.14,1,0,0.0,0.2,18374,60,-22.4733,-46.6314,Campinas,Amparo
Santo Antônio de Posse,3548005,2020-05-13,11,0,0.71,0,0,0.0,0.0,22849,154,-22.6029,-46.9192,Campinas,Mogi Mirim
Tupã,3555000,2020-05-13,4,0,0.14,1,0,0.0,0.25,62843,628,-21.9335,-50.5191,Marília,Tupã
Santa Fé do Sul,3546603,2020-05-13,4,0,0.0,0,0,0.0,0.0,30804,207,-20.2083,-50.932,São José do Rio Preto,Jales
Elias Fausto,3514908,2020-05-13,3,1,0.29,1,0,0.14,0.33,17346,202,-23.0428,-47.3682,Campinas,Campinas
São Pedro,3550407,2020-05-13,46,6,2.71,0,0,0.0,0.0,34208,611,-22.5483,-47.9096,Piracicaba,Piracicaba
Lençóis Paulista,3526803,2020-05-13,49,22,5.71,1,0,0.0,0.02,66343,810,-22.6027,-48.8037,Bauru,Bauru
Avaí,3504305,2020-05-13,2,0,0.14,0,0,0.0,0.0,5288,541,-22.1514,-49.3356,Bauru,Bauru
Tatuí,3554003,2020-05-13,40,10,2.86,2,0,0.14,0.05,120123,524,-23.3487,-47.8461,Itapetininga ,Tatuí
Pirassununga,3539301,2020-05-13,40,6,1.86,0,0,0.0,0.0,73706,727,-21.996,-47.4257,Campinas,Pirassununga
Araçatuba,3502804,2020-05-13,97,4,2.14,3,0,0.0,0.03,190469,1167,-21.2076,-50.4401,Araçatuba,Araçatuba
Bebedouro,3506102,2020-05-13,10,2,0.43,1,1,0.14,0.1,74155,683,-20.9491,-48.4791,Ribeirão Preto,Jaboticabal 
Guará,3517703,2020-05-13,1,0,0.0,1,0,0.0,1.0,20824,362,-20.4302,-47.8236,Ribeirão Preto,Ituverava
Paulínia,3536505,2020-05-13,39,5,1.86,1,0,0.0,0.03,105037,139,-22.7542,-47.1488,Campinas,Campinas
Igaratá,3520202,2020-05-13,21,0,0.57,0,0,0.0,0.0,9312,293,-23.2037,-46.157,Vale do Paraíba Paulista,São José dos Campos
Cabreúva,3508405,2020-05-13,8,1,0.57,0,0,0.0,0.0,49430,260,-23.3053,-47.1362,Macro Metropolitana Paulista,Sorocaba
Várzea Paulista,3556503,2020-05-13,37,4,1.71,4,0,0.0,0.11,120535,35,-23.2136,-46.8234,Macro Metropolitana Paulista,Jundiaí
Brejo Alegre,3507753,2020-05-13,1,0,0.0,0,0,0.0,0.0,2768,106,-21.1651,-50.1861,Araçatuba,Birigui
Dumont,3514601,2020-05-13,2,1,0.14,0,0,0.0,0.0,9570,111,-21.2324,-47.9756,Ribeirão Preto,Ribeirão Preto
Salto,3545209,2020-05-13,14,1,0.43,0,0,0.0,0.0,115372,133,-23.1996,-47.2931,Macro Metropolitana Paulista,Sorocaba
Paulistânia,3536570,2020-05-13,2,0,0.0,0,0,0.0,0.0,1769,256,-22.5768,-49.4008,Bauru,Bauru
Mogi das Cruzes,3530607,2020-05-13,511,49,22.14,39,1,2.0,0.08,432905,713,-23.5208,-46.1854,Metropolitana de São Paulo,Mogi das Cruzes
Severínia,3551900,2020-05-13,2,2,0.29,0,0,0.0,0.0,17126,140,-20.8108,-48.8054,São José do Rio Preto,Catanduva
Mogi Mirim,3530805,2020-05-13,6,0,0.29,0,0,0.0,0.0,90439,498,-22.4332,-46.9532,Campinas,Mogi Mirim
Ribeirão Preto,3543402,2020-05-13,333,20,24.0,11,1,0.43,0.03,683777,651,-21.1699,-47.8099,Ribeirão Preto,Ribeirão Preto
Macatuba,3528007,2020-05-13,3,0,0.14,0,0,0.0,0.0,16932,225,-22.5002,-48.7102,Bauru,Jaú
São Vicente,3551009,2020-05-13,314,19,13.57,12,2,1.0,0.04,357929,15,-23.9574,-46.3883,Metropolitana de São Paulo,Santos
Pratânia,3541059,2020-05-13,3,0,0.0,0,0,0.0,0.0,5156,18,-22.8112,-48.6636,Bauru,Botucatu
Tietê,3554508,2020-05-13,5,0,0.57,0,0,0.0,0.0,41073,40,-23.1101,-47.7164,Piracicaba,Piracicaba
Taquarivaí,3553856,2020-05-13,1,0,0.14,0,0,0.0,0.0,5746,232,-23.9211,-48.6948,Itapetininga ,Itapeva
São José do Rio Pardo,3549706,2020-05-13,7,2,0.43,0,0,0.0,0.0,53206,420,-21.5953,-46.8873,Campinas,São João da Boa Vista
Ibirarema,3519501,2020-05-13,1,0,0.0,0,0,0.0,0.0,7509,228,-22.8185,-50.0739,Assis,Assis
Mirandópolis,3530102,2020-05-13,19,0,0.43,2,0,0.0,0.11,28646,918,-21.1313,-51.1035,Araçatuba,Andradina
Araraquara,3503208,2020-05-13,113,1,3.71,4,0,0.0,0.04,227618,1004,-21.7845,-48.178,Araraquara ,Araraquara
Itirapina,3523602,2020-05-13,4,3,0.43,0,0,0.0,0.0,17162,56,-22.2562,-47.8166,Piracicaba,Rio Claro
Jaú,3525300,2020-05-13,87,18,7.14,2,1,0.29,0.02,147505,69,-22.2936,-48.5592,Bauru,Jaú
Dois Córregos,3514106,2020-05-13,2,1,0.14,1,1,0.14,0.5,26972,633,-22.3673,-48.3819,Bauru,Jaú
Pitangueiras,3539509,2020-05-13,1,0,0.0,1,0,0.0,1.0,38584,431,-21.0132,-48.221,Ribeirão Preto,Jaboticabal 
Rio Claro,3543907,2020-05-13,24,1,0.71,9,0,0.0,0.38,201212,498,-22.3984,-47.5546,Piracicaba,Rio Claro
