Data,Departamento Regional de Saúde,mm7d da Ocupação dos leitos de UTI e Enfermaria (%),Nº de novas internações nos últimos 7 dias,Pacientes em tratamento na UTI,Total de leitos de UTI destinados à Covid,Ocupação dos leitos de UTI e Enfermaria (%),Novos casos de internações (UTI e Enfermaria),Pacientes em tratamento na Enfermaria,Total de leitos de Enfermaria destinados à Covid
2021-10-20,DRS 12 Registro,37.7,16,17,44,38.6,5,4,43
2021-10-20,DRS 11 Presidente Prudente,23.7,46,27,131,20.6,7,65,218
2021-10-20,DRS 10 Piracicaba,11.4,70,28,229,12.2,13,24,234
2021-10-20,DRS 08 Franca,35.0,37,35,106,33.0,4,19,174
2021-10-20,DRS 07 Campinas,23.1,280,160,710,22.5,56,154,954
2021-10-20,DRS 06 Bauru,17.7,58,40,246,16.3,14,44,561
2021-10-20,Grande SP Leste,27.5,160,74,302,24.5,19,139,379
2021-10-20,Grande SP Norte,38.6,27,29,77,37.7,2,10,109
2021-10-20,Grande SP Oeste,32.2,54,55,196,28.1,1,47,231
2021-10-20,Grande SP Sudeste,22.7,282,145,527,27.5,41,121,933
2021-10-20,Município de São Paulo,43.1,1265,774,1722,45.0,159,974,2644
2021-10-20,DRS 02 Araçatuba,12.6,25,17,116,14.7,1,12,251
2021-10-20,DRS 03 Araraquara,11.4,41,13,132,9.8,6,26,218
2021-10-20,DRS 04 Baixada Santista,23.1,78,60,269,22.3,9,54,324
2021-10-20,DRS 05 Barretos,8.2,11,8,112,7.1,1,5,162
2021-10-20,Grande SP Sudoeste,24.2,60,19,99,19.2,8,28,224
2021-10-21,DRS 09 Marília,20.4,69,42,200,21.0,15,47,248
2021-10-21,Estado de São Paulo,28.0,3172,1764,6347,27.8,471,2000,9298
2021-10-21,DRS 17 Taubaté,21.2,178,76,371,20.5,19,84,611
2021-10-21,DRS 16 Sorocaba,21.5,93,54,265,20.4,13,55,477
2021-10-21,DRS 15 São José do Rio Preto,32.0,130,73,265,27.6,26,66,406
2021-10-21,DRS 14 São João da Boa Vista,22.5,65,26,113,23.0,11,29,335
2021-10-21,DRS 13 Ribeirão Preto,22.8,99,43,229,18.8,16,54,281
2021-10-21,DRS 12 Registro,38.0,19,18,44,40.9,5,6,43
2021-10-21,DRS 11 Presidente Prudente,23.0,48,28,133,21.0,11,63,214
2021-10-21,DRS 10 Piracicaba,10.7,77,21,230,9.1,9,25,234
2021-10-21,DRS 08 Franca,33.9,34,33,106,31.1,2,18,169
2021-10-21,DRS 07 Campinas,22.6,288,160,715,22.4,43,149,943
2021-10-21,DRS 06 Bauru,17.7,63,39,233,16.7,8,37,548
2021-10-21,Grande SP Leste,26.3,173,71,292,24.3,31,141,379
2021-10-21,Grande SP Norte,38.7,25,30,76,39.5,5,5,82
2021-10-21,Grande SP Oeste,32.5,51,49,151,32.4,5,47,229
2021-10-21,Grande SP Sudeste,23.6,286,146,516,28.3,47,132,613
2021-10-21,Município de São Paulo,43.0,1267,738,1686,43.8,183,929,2294
2021-10-21,DRS 02 Araçatuba,13.2,27,18,107,16.8,4,14,251
2021-10-21,DRS 03 Araraquara,11.0,41,13,132,9.8,3,24,215
2021-10-21,DRS 04 Baixada Santista,23.0,73,57,270,21.1,8,39,325
2021-10-21,DRS 05 Barretos,7.6,11,10,112,8.9,2,6,162
2021-10-21,Grande SP Sudoeste,22.7,55,19,99,19.2,5,30,224
2021-10-22,DRS 08 Franca,32.0,26,27,106,25.5,1,19,171
2021-10-22,DRS 17 Taubaté,21.3,176,81,371,21.8,25,88,615
2021-10-22,DRS 16 Sorocaba,20.9,91,44,261,16.9,12,66,448
2021-10-22,DRS 15 São José do Rio Preto,30.8,133,70,270,25.9,15,54,369
2021-10-22,DRS 14 São João da Boa Vista,22.8,59,28,113,24.8,9,26,321
2021-10-22,DRS 13 Ribeirão Preto,22.4,94,50,221,22.6,16,46,276
2021-10-22,DRS 12 Registro,37.3,17,17,44,38.6,1,5,43
2021-10-22,DRS 11 Presidente Prudente,22.5,52,27,137,19.7,11,69,224
2021-10-22,DRS 10 Piracicaba,10.6,75,21,230,9.1,10,23,235
2021-10-22,DRS 09 Marília,20.4,73,38,195,19.5,10,50,264
2021-10-22,DRS 07 Campinas,22.5,284,146,716,20.4,44,153,928
2021-10-22,Estado de São Paulo,27.9,3074,1714,6338,27.0,407,2013,9105
2021-10-22,DRS 05 Barretos,7.3,8,8,112,7.1,0,5,162
2021-10-22,Município de São Paulo,43.0,1210,711,1645,43.2,140,921,2220
2021-10-22,Grande SP Leste,25.7,165,74,300,24.7,17,136,378
2021-10-22,Grande SP Norte,37.6,20,26,76,34.2,0,9,100
2021-10-22,Grande SP Oeste,32.8,48,59,184,32.1,8,43,202
2021-10-22,DRS 06 Bauru,17.1,59,35,247,14.2,12,39,556
2021-10-22,Grande SP Sudoeste,21.3,65,24,99,24.2,18,37,229
2021-10-22,DRS 02 Araçatuba,13.6,28,14,107,13.1,6,17,254
2021-10-22,DRS 03 Araraquara,10.9,36,15,132,11.4,6,23,220
2021-10-22,DRS 04 Baixada Santista,23.2,70,58,252,23.0,9,44,272
2021-10-22,Grande SP Sudeste,24.2,285,141,518,27.2,37,140,603
2021-10-23,DRS 09 Marília,20.4,69,37,195,19.0,9,53,263
2021-10-23,Estado de São Paulo,27.6,2987,1639,6275,26.1,421,1926,9068
2021-10-23,DRS 17 Taubaté,21.1,163,67,370,18.1,18,86,619
2021-10-23,DRS 16 Sorocaba,20.6,95,55,257,21.4,16,63,435
2021-10-23,DRS 15 São José do Rio Preto,30.1,128,73,263,27.8,14,44,361
2021-10-23,DRS 14 São João da Boa Vista,22.6,58,23,113,20.4,7,21,323
2021-10-23,DRS 13 Ribeirão Preto,22.0,92,45,225,20.0,11,38,283
2021-10-23,DRS 12 Registro,38.6,17,18,44,40.9,2,2,43
2021-10-23,DRS 11 Presidente Prudente,21.2,50,26,134,19.4,8,74,217
2021-10-23,DRS 10 Piracicaba,10.4,74,21,221,9.5,9,19,242
2021-10-23,DRS 08 Franca,31.0,24,29,106,27.4,1,14,171
2021-10-23,DRS 07 Campinas,21.9,278,139,708,19.6,42,147,915
2021-10-23,DRS 06 Bauru,16.5,66,34,247,13.8,15,42,562
2021-10-23,Grande SP Leste,24.9,165,62,292,21.2,26,127,359
2021-10-23,Grande SP Norte,36.8,19,26,77,33.8,3,4,96
2021-10-23,Grande SP Oeste,32.8,50,52,151,34.4,11,40,202
2021-10-23,Grande SP Sudeste,25.2,268,135,514,26.3,27,129,604
2021-10-23,Município de São Paulo,42.9,1174,683,1653,41.3,179,924,2236
2021-10-23,DRS 02 Araçatuba,13.3,24,11,108,10.2,1,12,255
2021-10-23,DRS 03 Araraquara,11.3,36,18,132,13.6,5,14,207
2021-10-23,DRS 04 Baixada Santista,23.2,70,57,252,22.6,12,43,278
2021-10-23,DRS 05 Barretos,6.6,9,6,112,5.4,2,5,162
2021-10-23,Grande SP Sudoeste,21.4,58,22,99,22.2,3,25,220
2021-10-24,DRS 08 Franca,31.0,22,33,105,31.4,4,13,168
2021-10-24,DRS 17 Taubaté,20.6,152,66,373,17.7,17,74,617
2021-10-24,DRS 16 Sorocaba,20.6,91,52,254,20.5,7,54,417
2021-10-24,DRS 15 São José do Rio Preto,29.4,130,70,262,26.7,16,52,423
2021-10-24,DRS 14 São João da Boa Vista,22.5,61,25,113,22.1,12,23,323
2021-10-24,DRS 13 Ribeirão Preto,21.4,83,41,220,18.6,4,41,273
2021-10-24,DRS 12 Registro,38.6,18,17,44,38.6,2,2,43
2021-10-24,DRS 11 Presidente Prudente,20.6,49,28,134,20.9,5,69,225
2021-10-24,DRS 10 Piracicaba,10.2,68,21,213,9.9,5,18,233
2021-10-24,DRS 09 Marília,20.4,74,39,201,19.4,16,45,245
2021-10-24,DRS 07 Campinas,21.3,278,132,669,19.7,35,143,927
2021-10-24,Estado de São Paulo,27.4,2840,1667,6251,26.7,337,1837,9076
2021-10-24,DRS 05 Barretos,6.8,9,10,112,8.9,2,2,158
2021-10-24,Município de São Paulo,43.0,1088,708,1653,42.8,129,886,2214
2021-10-24,Grande SP Leste,24.3,155,69,294,23.5,15,122,368
2021-10-24,Grande SP Norte,35.5,14,23,76,30.3,1,2,95
2021-10-24,Grande SP Oeste,32.4,46,61,181,33.7,6,32,202
2021-10-24,DRS 06 Bauru,16.0,68,36,242,14.9,11,41,548
2021-10-24,Grande SP Sudoeste,21.1,49,21,94,22.3,4,24,199
2021-10-24,DRS 02 Araçatuba,13.6,26,17,112,15.2,4,10,286
2021-10-24,DRS 03 Araraquara,11.5,35,19,132,14.4,6,16,212
2021-10-24,DRS 04 Baixada Santista,22.5,65,51,253,20.2,6,46,281
2021-10-24,Grande SP Sudeste,25.9,259,128,512,25.0,30,109,604
2021-10-25,DRS 08 Franca,31.6,21,39,103,37.9,3,9,166
2021-10-25,DRS 17 Taubaté,20.1,151,73,376,19.4,24,67,612
2021-10-25,DRS 16 Sorocaba,20.3,90,49,262,18.7,9,60,435
2021-10-25,DRS 15 São José do Rio Preto,28.3,127,71,262,27.1,16,47,345
2021-10-25,DRS 14 São João da Boa Vista,22.1,62,24,113,21.2,6,19,325
2021-10-25,DRS 13 Ribeirão Preto,20.7,83,41,229,17.9,9,45,274
2021-10-25,DRS 12 Registro,38.6,18,17,44,38.6,2,2,43
2021-10-25,DRS 11 Presidente Prudente,20.1,56,28,141,19.9,8,66,257
2021-10-25,DRS 10 Piracicaba,10.2,63,23,214,10.8,5,18,233
2021-10-25,DRS 09 Marília,20.4,71,41,205,20.0,3,49,242
2021-10-25,DRS 07 Campinas,20.8,280,130,694,18.7,24,140,931
2021-10-25,Estado de São Paulo,27.2,2788,1659,6284,26.4,316,1746,9047
2021-10-25,DRS 05 Barretos,6.8,11,6,112,5.4,2,0,158
2021-10-25,Município de São Paulo,43.0,1057,699,1655,42.2,125,831,2239
2021-10-25,Grande SP Leste,23.8,153,66,297,22.2,22,128,368
2021-10-25,Grande SP Norte,34.7,13,23,76,30.3,0,2,96
2021-10-25,Grande SP Oeste,32.5,48,56,149,37.6,11,29,218
2021-10-25,DRS 06 Bauru,15.6,68,36,242,14.9,3,35,546
2021-10-25,Grande SP Sudoeste,21.1,45,20,99,20.2,4,24,217
2021-10-25,DRS 02 Araçatuba,14.0,28,16,112,14.3,2,12,252
2021-10-25,DRS 03 Araraquara,11.9,31,18,132,13.6,3,16,210
2021-10-25,DRS 04 Baixada Santista,21.8,62,51,253,20.2,6,41,274
2021-10-25,Grande SP Sudeste,26.8,250,132,512,25.8,29,106,591
2021-10-26,DRS 08 Franca,30.6,18,30,106,28.3,3,10,167
2021-10-26,DRS 17 Taubaté,19.6,142,69,374,18.4,18,67,604
2021-10-26,DRS 16 Sorocaba,19.6,90,50,273,18.3,19,55,428
2021-10-26,DRS 15 São José do Rio Preto,27.3,114,70,262,26.7,14,49,356
2021-10-26,DRS 14 São João da Boa Vista,21.6,60,21,113,18.6,7,26,328
2021-10-26,DRS 13 Ribeirão Preto,20.3,73,42,211,19.9,7,42,268
2021-10-26,DRS 12 Registro,39.0,19,16,44,36.4,2,3,43
2021-10-26,DRS 11 Presidente Prudente,20.3,58,28,135,20.7,8,63,212
2021-10-26,DRS 10 Piracicaba,10.1,63,23,232,9.9,12,21,235
2021-10-26,DRS 09 Marília,20.4,73,44,200,22.0,10,54,261
2021-10-26,Estado de São Paulo,27.1,2763,1707,6304,27.1,389,1818,8938
2021-10-26,DRS 07 Campinas,20.8,290,149,677,22.0,46,154,902
2021-10-26,DRS 05 Barretos,6.6,9,4,112,3.6,0,3,148
2021-10-26,DRS 04 Baixada Santista,21.7,61,58,255,22.8,11,44,277
2021-10-26,DRS 03 Araraquara,11.8,33,13,132,9.8,4,17,213
2021-10-26,DRS 02 Araçatuba,13.9,21,14,107,13.1,3,13,253
2021-10-26,Grande SP Sudoeste,21.4,51,21,94,22.3,9,28,203
2021-10-26,Grande SP Sudeste,26.6,241,132,508,26.0,30,110,582
2021-10-26,Grande SP Oeste,33.0,45,62,184,33.7,3,28,200
2021-10-26,Grande SP Norte,33.9,17,24,76,31.6,6,5,96
2021-10-26,Grande SP Leste,23.3,153,68,302,22.5,23,137,369
2021-10-26,Município de São Paulo,43.1,1060,729,1678,43.4,145,854,2245
2021-10-26,DRS 06 Bauru,15.4,72,40,227,17.6,9,35,533
2021-10-27,DRS 09 Marília,20.2,71,41,200,20.5,8,54,259
2021-10-27,DRS 10 Piracicaba,9.6,63,20,215,9.3,13,25,237
2021-10-27,DRS 11 Presidente Prudente,20.6,62,31,135,23.0,11,68,214
2021-10-27,DRS 12 Registro,38.6,15,16,44,36.4,1,5,43
2021-10-27,DRS 08 Franca,29.9,15,30,106,28.3,1,9,167
2021-10-27,DRS 14 São João da Boa Vista,21.1,63,20,113,17.7,11,30,333
2021-10-27,DRS 15 São José do Rio Preto,26.5,113,63,262,24.0,12,49,342
2021-10-27,DRS 16 Sorocaba,19.2,95,46,252,18.2,19,71,423
2021-10-27,DRS 17 Taubaté,19.0,139,65,374,17.4,18,68,605
2021-10-27,Estado de São Paulo,27.0,2795,1727,6235,27.7,454,1886,8966
2021-10-27,DRS 07 Campinas,20.7,280,147,667,22.0,46,168,865
2021-10-27,DRS 13 Ribeirão Preto,19.6,77,40,210,19.0,14,40,269
2021-10-27,DRS 05 Barretos,6.0,8,3,112,2.7,0,4,149
2021-10-27,Município de São Paulo,43.0,1073,748,1689,44.3,172,863,2289
2021-10-27,Grande SP Leste,23.3,161,74,302,24.5,27,132,368
2021-10-27,Grande SP Norte,33.0,21,24,76,31.6,6,9,98
2021-10-27,Grande SP Oeste,33.6,52,49,154,31.8,8,28,217
2021-10-27,DRS 06 Bauru,15.5,69,39,231,16.9,11,40,533
2021-10-27,Grande SP Sudoeste,22.2,51,25,101,24.8,8,28,222
2021-10-27,DRS 02 Araçatuba,13.7,25,14,107,13.1,5,16,253
2021-10-27,DRS 03 Araraquara,12.1,32,16,133,12.0,5,20,211
2021-10-27,DRS 04 Baixada Santista,21.7,67,56,253,22.1,15,49,287
2021-10-27,Grande SP Sudeste,27.2,243,160,497,32.2,43,110,567
2021-10-28,DRS 09 Marília,20.0,67,39,199,19.6,11,53,258
2021-10-28,Estado de São Paulo,26.9,2746,1688,6250,27.0,422,1869,9041
2021-10-28,DRS 17 Taubaté,18.5,139,63,372,16.9,19,69,605
2021-10-28,DRS 16 Sorocaba,19.0,96,48,256,18.8,14,66,428
2021-10-28,DRS 15 São José do Rio Preto,25.9,108,60,261,23.0,21,57,342
2021-10-28,DRS 14 São João da Boa Vista,20.6,56,22,113,19.5,4,18,321
2021-10-28,DRS 13 Ribeirão Preto,19.4,77,37,210,17.6,16,38,271
2021-10-28,DRS 12 Registro,37.7,14,15,44,34.1,4,3,43
2021-10-28,DRS 11 Presidente Prudente,20.8,58,30,136,22.1,7,68,213
2021-10-28,DRS 10 Piracicaba,9.7,62,20,215,9.3,8,22,237
2021-10-28,DRS 08 Franca,29.8,14,32,106,30.2,1,11,169
2021-10-28,DRS 07 Campinas,20.6,278,145,672,21.6,41,162,874
2021-10-28,DRS 06 Bauru,15.4,74,36,232,15.5,13,40,536
2021-10-28,Grande SP Leste,23.5,156,79,308,25.6,26,121,369
2021-10-28,Grande SP Norte,31.6,22,23,77,29.9,6,8,96
2021-10-28,Grande SP Oeste,32.5,58,43,174,24.7,11,20,197
2021-10-28,Grande SP Sudeste,27.2,230,141,499,28.3,34,108,580
2021-10-28,Município de São Paulo,43.1,1052,735,1666,44.1,162,899,2288
2021-10-28,DRS 02 Araçatuba,12.9,25,12,108,11.1,4,12,244
2021-10-28,DRS 03 Araraquara,12.3,34,15,133,11.3,5,23,212
2021-10-28,DRS 04 Baixada Santista,22.6,69,69,252,27.4,10,39,298
2021-10-28,DRS 05 Barretos,5.0,7,2,112,1.8,1,3,221
2021-10-28,Grande SP Sudoeste,22.5,50,22,103,21.4,4,29,224
2021-10-29,DRS 09 Marília,19.9,66,37,198,18.7,9,41,260
2021-10-29,Estado de São Paulo,26.8,2773,1652,6212,26.6,434,1866,8930
2021-10-29,DRS 17 Taubaté,17.8,131,61,376,16.2,17,72,624
2021-10-29,DRS 16 Sorocaba,19.4,94,52,256,20.3,10,47,422
2021-10-29,DRS 15 São José do Rio Preto,25.5,115,60,261,23.0,22,45,349
2021-10-29,DRS 14 São João da Boa Vista,19.6,58,20,113,17.7,11,24,336
2021-10-29,DRS 13 Ribeirão Preto,18.6,68,36,210,17.1,7,40,267
2021-10-29,DRS 12 Registro,36.4,15,13,44,29.6,2,4,43
2021-10-29,DRS 11 Presidente Prudente,21.4,63,33,137,24.1,16,71,214
2021-10-29,DRS 10 Piracicaba,9.4,61,15,214,7.0,9,21,236
2021-10-29,DRS 08 Franca,30.6,17,33,106,31.1,4,13,167
2021-10-29,DRS 07 Campinas,20.8,267,147,677,21.7,33,162,860
2021-10-29,DRS 06 Bauru,15.6,74,36,232,15.5,12,40,536
2021-10-29,Grande SP Leste,23.9,170,83,300,27.7,31,129,365
2021-10-29,Grande SP Norte,31.3,27,24,76,31.6,5,7,95
2021-10-29,Grande SP Oeste,31.2,61,35,153,22.9,11,19,215
2021-10-29,Grande SP Sudeste,27.4,228,144,509,28.3,35,104,573
2021-10-29,Município de São Paulo,43.0,1077,710,1676,42.4,165,922,2242
2021-10-29,DRS 02 Araçatuba,12.6,25,12,107,11.2,6,15,250
2021-10-29,DRS 03 Araraquara,12.5,33,17,132,12.9,5,20,211
2021-10-29,DRS 04 Baixada Santista,22.6,74,59,255,23.1,14,41,279
2021-10-29,DRS 05 Barretos,4.7,9,4,76,5.3,2,1,149
2021-10-29,Grande SP Sudoeste,22.0,40,21,102,20.6,8,28,222
2021-10-30,DRS 09 Marília,19.8,67,37,199,18.6,10,44,263
2021-10-30,Estado de São Paulo,26.8,2747,1610,6139,26.2,395,1788,8857
2021-10-30,DRS 17 Taubaté,17.8,144,71,379,18.7,31,72,616
2021-10-30,DRS 16 Sorocaba,19.0,88,47,256,18.4,10,42,428
2021-10-30,DRS 15 São José do Rio Preto,24.5,119,55,261,21.1,18,45,342
2021-10-30,DRS 14 São João da Boa Vista,19.4,56,21,113,18.6,5,19,333
2021-10-30,DRS 13 Ribeirão Preto,18.1,69,34,207,16.4,12,37,266
2021-10-30,DRS 12 Registro,35.1,14,14,44,31.8,1,2,43
2021-10-30,DRS 11 Presidente Prudente,22.0,60,32,137,23.4,5,77,220
2021-10-30,DRS 10 Piracicaba,9.1,64,16,214,7.5,12,28,236
2021-10-30,DRS 08 Franca,30.6,20,29,106,27.4,4,14,169
2021-10-30,DRS 07 Campinas,20.9,265,140,671,20.9,40,161,855
2021-10-30,DRS 06 Bauru,15.6,77,32,228,14.0,18,41,540
2021-10-30,Grande SP Leste,25.0,169,84,291,28.9,25,132,358
2021-10-30,Grande SP Norte,31.1,26,25,77,32.5,2,7,96
2021-10-30,Grande SP Oeste,30.4,60,43,152,28.3,10,28,198
2021-10-30,Grande SP Sudeste,27.5,228,137,499,27.4,27,98,600
2021-10-30,Município de São Paulo,43.1,1043,694,1649,42.1,145,824,2212
2021-10-30,DRS 02 Araçatuba,12.4,28,9,108,8.3,4,14,242
2021-10-30,DRS 03 Araraquara,12.4,30,16,124,12.9,2,23,201
2021-10-30,DRS 04 Baixada Santista,22.3,67,51,253,20.2,5,46,281
2021-10-30,DRS 05 Barretos,4.4,7,2,66,3.0,0,1,120
2021-10-30,Grande SP Sudoeste,21.7,46,21,103,20.4,9,33,223
2021-10-31,DRS 08 Franca,30.0,19,29,106,27.4,3,13,166
2021-10-31,DRS 17 Taubaté,18.1,148,72,369,19.5,21,75,620
2021-10-31,DRS 16 Sorocaba,19.2,90,53,246,21.5,9,46,420
2021-10-31,DRS 15 São José do Rio Preto,23.9,122,58,259,22.4,19,51,344
2021-10-31,DRS 14 São João da Boa Vista,18.2,48,16,113,14.2,4,15,339
2021-10-31,DRS 13 Ribeirão Preto,18.0,77,38,213,17.8,12,36,257
2021-10-31,DRS 12 Registro,35.1,13,17,44,38.6,1,0,43
2021-10-31,DRS 11 Presidente Prudente,22.3,73,32,138,23.2,18,78,218
2021-10-31,DRS 10 Piracicaba,9.1,63,21,215,9.8,4,17,232
2021-10-31,DRS 09 Marília,19.4,58,33,199,16.6,7,32,263
2021-10-31,DRS 07 Campinas,20.8,258,135,712,19.0,28,155,883
2021-10-31,Estado de São Paulo,26.7,2752,1593,6196,25.7,342,1638,8883
2021-10-31,DRS 05 Barretos,3.6,6,3,76,4.0,1,1,136
2021-10-31,Município de São Paulo,42.8,1047,678,1667,40.7,133,744,2167
2021-10-31,Grande SP Leste,25.7,176,86,299,28.8,22,114,352
2021-10-31,Grande SP Norte,29.8,30,16,76,21.0,5,7,96
2021-10-31,Grande SP Oeste,30.1,60,48,151,31.8,6,29,218
2021-10-31,DRS 06 Bauru,15.3,71,29,231,12.6,5,29,559
2021-10-31,Grande SP Sudoeste,21.7,55,23,103,22.3,13,31,221
2021-10-31,DRS 02 Araçatuba,11.3,25,9,110,8.2,1,11,246
2021-10-31,DRS 03 Araraquara,12.0,26,14,124,11.3,2,25,199
2021-10-31,DRS 04 Baixada Santista,22.5,64,52,242,21.5,3,39,289
2021-10-31,Grande SP Sudeste,27.7,223,131,503,26.0,25,90,600
2021-11-01,DRS 09 Marília,19.1,64,36,200,18.0,9,34,261
2021-11-01,Estado de São Paulo,26.5,2759,1565,6172,25.4,323,1648,8930
2021-11-01,DRS 17 Taubaté,18.1,152,73,376,19.4,28,78,625
2021-11-01,DRS 16 Sorocaba,19.2,86,46,245,18.8,5,46,421
2021-11-01,DRS 15 São José do Rio Preto,23.5,120,64,261,24.5,14,48,349
2021-11-01,DRS 14 São João da Boa Vista,17.4,48,18,113,15.9,6,15,333
2021-11-01,DRS 13 Ribeirão Preto,18.4,76,44,208,21.2,8,32,267
2021-11-01,DRS 12 Registro,33.1,12,11,44,25.0,1,0,43
2021-11-01,DRS 11 Presidente Prudente,22.9,75,31,129,24.0,10,76,214
2021-11-01,DRS 10 Piracicaba,8.8,63,19,217,8.8,5,12,238
2021-11-01,DRS 08 Franca,27.8,17,23,106,21.7,1,14,169
2021-11-01,DRS 07 Campinas,21.1,273,140,679,20.6,39,155,885
2021-11-01,DRS 06 Bauru,15.1,72,32,239,13.4,4,32,558
2021-11-01,Grande SP Leste,26.5,173,81,289,28.0,19,109,352
2021-11-01,Grande SP Norte,26.4,31,5,76,6.6,1,9,97
2021-11-01,Grande SP Oeste,29.0,54,45,152,29.6,5,36,224
2021-11-01,Grande SP Sudeste,27.2,210,116,512,22.7,16,100,609
2021-11-01,Município de São Paulo,42.5,1057,670,1659,40.4,135,754,2175
2021-11-01,DRS 02 Araçatuba,10.4,23,9,114,7.9,0,9,248
2021-11-01,DRS 03 Araraquara,11.8,26,15,124,12.1,3,26,199
2021-11-01,DRS 04 Baixada Santista,23.2,65,62,248,25.0,7,31,282
2021-11-01,DRS 05 Barretos,3.3,4,3,76,4.0,0,1,141
2021-11-01,Grande SP Sudoeste,21.9,58,22,103,21.4,7,31,225
2021-11-02,DRS 08 Franca,26.6,17,21,106,19.8,3,16,167
2021-11-02,DRS 17 Taubaté,18.4,151,74,358,20.7,17,83,598
2021-11-02,DRS 16 Sorocaba,19.3,74,47,246,19.1,7,46,415
2021-11-02,DRS 15 São José do Rio Preto,23.4,122,67,256,26.2,16,50,326
2021-11-02,DRS 14 São João da Boa Vista,17.2,46,19,113,16.8,5,17,334
2021-11-02,DRS 13 Ribeirão Preto,18.4,76,40,201,19.9,7,30,262
2021-11-02,DRS 12 Registro,33.4,12,17,44,38.6,2,0,43
2021-11-02,DRS 11 Presidente Prudente,23.9,72,29,99,29.3,5,65,215
2021-11-02,DRS 10 Piracicaba,8.7,61,18,199,9.0,10,14,232
2021-11-02,DRS 09 Marília,18.3,60,32,200,16.0,6,39,257
2021-11-02,DRS 07 Campinas,20.6,258,132,702,18.8,31,174,868
2021-11-02,Estado de São Paulo,26.3,2715,1553,6051,25.7,345,1674,8833
2021-11-02,DRS 05 Barretos,3.2,6,2,76,2.6,2,2,116
2021-11-02,Município de São Paulo,42.0,1057,663,1649,40.2,145,752,2184
2021-11-02,Grande SP Leste,27.4,170,83,294,28.2,20,98,354
2021-11-02,Grande SP Norte,23.7,27,5,56,8.9,2,6,95
2021-11-02,Grande SP Oeste,27.6,55,34,140,24.3,4,44,218
2021-11-02,DRS 06 Bauru,14.5,65,31,232,13.4,2,30,589
2021-11-02,Grande SP Sudoeste,21.3,57,19,103,18.4,8,33,227
2021-11-02,DRS 02 Araçatuba,10.2,25,13,109,11.9,5,10,245
2021-11-02,DRS 03 Araraquara,12.2,29,16,120,13.3,7,26,196
2021-11-02,DRS 04 Baixada Santista,23.4,68,60,248,24.2,14,48,291
2021-11-02,Grande SP Sudeste,27.3,207,131,498,26.3,27,91,586
2021-11-03,DRS 08 Franca,24.9,17,18,106,17.0,1,16,148
2021-11-03,DRS 17 Taubaté,18.8,152,70,337,20.8,19,77,594
2021-11-03,DRS 16 Sorocaba,19.6,67,49,241,20.3,12,51,416
2021-11-03,DRS 15 São José do Rio Preto,23.8,124,65,241,27.0,14,34,299
2021-11-03,DRS 14 São João da Boa Vista,16.8,41,17,115,14.8,6,17,332
2021-11-03,DRS 13 Ribeirão Preto,18.4,70,37,195,19.0,8,35,263
2021-11-03,DRS 12 Registro,31.8,11,11,44,25.0,0,0,43
2021-11-03,DRS 11 Presidente Prudente,24.8,74,28,91,30.8,13,68,200
2021-11-03,DRS 10 Piracicaba,8.5,61,15,179,8.4,13,18,231
2021-11-03,DRS 09 Marília,17.6,61,31,200,15.5,9,41,258
2021-11-03,DRS 07 Campinas,20.3,240,132,670,19.7,28,157,875
2021-11-03,Estado de São Paulo,25.9,2589,1483,5970,24.8,328,1689,8661
2021-11-03,DRS 05 Barretos,3.0,6,1,76,1.3,0,2,115
2021-11-03,Município de São Paulo,41.2,1016,633,1642,38.6,131,787,2184
2021-11-03,Grande SP Leste,27.6,159,77,295,26.1,16,107,359
2021-11-03,Grande SP Norte,21.1,22,6,56,10.7,1,6,104
2021-11-03,Grande SP Oeste,25.7,51,35,181,19.3,4,36,201
2021-11-03,DRS 06 Bauru,14.0,65,30,226,13.3,11,37,529
2021-11-03,Grande SP Sudoeste,20.7,51,21,103,20.4,2,27,223
2021-11-03,DRS 02 Araçatuba,10.2,23,14,112,12.5,3,11,248
2021-11-03,DRS 03 Araraquara,12.3,27,15,124,12.1,3,24,183
2021-11-03,DRS 04 Baixada Santista,23.6,60,59,246,24.0,7,50,288
2021-11-03,Grande SP Sudeste,26.2,191,119,488,24.4,27,88,553
2021-11-04,DRS 08 Franca,23.3,18,20,105,19.0,2,13,148
2021-11-04,DRS 17 Taubaté,19.2,149,67,341,19.6,16,68,572
2021-11-04,DRS 16 Sorocaba,20.2,66,55,242,22.7,13,49,416
2021-11-04,DRS 15 São José do Rio Preto,23.9,119,58,246,23.6,16,37,275
2021-11-04,DRS 14 São João da Boa Vista,16.4,44,19,113,16.8,7,18,333
2021-11-04,DRS 13 Ribeirão Preto,18.4,64,34,193,17.6,10,38,263
2021-11-04,DRS 12 Registro,30.5,8,11,44,25.0,1,0,43
2021-11-04,DRS 11 Presidente Prudente,26.1,71,29,90,32.2,4,65,207
2021-11-04,DRS 10 Piracicaba,8.4,62,15,179,8.4,9,17,231
2021-11-04,DRS 09 Marília,16.8,68,27,192,14.1,18,49,249
2021-11-04,Estado de São Paulo,25.6,2522,1465,5921,24.7,355,1695,8613
2021-11-04,DRS 07 Campinas,20.1,242,136,678,20.1,43,180,894
2021-11-04,DRS 05 Barretos,3.3,8,2,76,2.6,3,2,116
2021-11-04,DRS 04 Baixada Santista,23.7,62,68,242,28.1,12,39,267
